Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
173659,107323159,32.5015,-1.28389,0.357817,-1,80.2064,-2.22245,-2.36314,1,111.547
173659,107758151,23.0053,-1.37816,3.14127,1,38.8654,0.13482,1.58194,-1,65.0839
173659,106705298,19.1758,0.769631,-0.508796,-1,30.4613,-1.46379,2.52689,1,81.7014
173659,107649546,34.8847,-1.70394,-2.46182,1,33.4832,-0.662376,1.09259,-1,76.5629
173659,106566589,32.0105,-1.47819,1.78574,-1,48.4423,-0.896317,-1.72298,1,80.8454
173659,107552869,36.1336,-0.0674499,-1.86208,-1,41.0584,-1.36957,1.38248,1,93.8628
173659,106523736,34.9436,-0.523277,2.34824,-1,53.2811,-1.19956,-0.89636,1,91.1705
173659,106942168,43.2774,-1.85908,0.316912,-1,43.1723,-1.67117,-2.74971,1,86.7709
173659,107699865,22.5901,-0.278133,-1.41978,-1,48.8935,0.0334688,1.86835,1,67.1005
173659,107752905,28.305,1.04199,-1.17106,-1,29.9509,-0.379251,2.26853,1,73.0554
173659,106488176,14.7906,2.29328,-2.46289,1,26.9085,-0.326421,2.77845,-1,71.361
173659,106548464,59.5757,1.8683,2.00018,1,27.3455,1.11119,-1.14043,-1,86.5783
173659,107573968,5.30831,-1.39924,-2.63046,1,48.0886,2.3793,1.9237,-1,106.089
173659,106594742,17.8664,-1.44607,0.92862,1,9.98423,1.77384,-3.0487,-1,68.6335
173659,106839678,55.2795,0.591689,2.34782,1,45.1354,1.3,-0.613511,-1,105.851
173659,106659593,17.4632,-0.198614,0.968861,1,44.9808,-2.23827,-1.65993,-1,86.6606
173659,107624713,31.4315,-0.930124,-0.634716,-1,30.9954,0.835563,-2.99033,1,85.08
173659,107811569,6.8551,0.568696,-0.489718,1,28.7852,-2.35506,2.27125,-1,63.6351
173659,106999476,20.3108,0.107133,-1.65935,1,38.4262,-2.02636,1.67446,-1,90.6374
173659,107754140,40.3839,2.30491,-1.32475,-1,38.0205,1.29831,1.83761,1,88.502
173659,106568365,43.0834,1.52043,-2.63236,1,41.6745,1.20818,0.547418,-1,85.7659
173659,107091893,45.5786,-2.32747,-0.806389,1,39.972,-1.81981,2.14512,-1,87.7585
173659,107120101,35.0015,0.659412,-0.43638,1,24.8947,-1.30645,2.51748,-1,89.7578
173659,107820133,39.823,2.04952,1.28948,-1,10.9502,-0.578346,-2.07222,1,83.1842
173659,106630564,45.1988,2.26983,-1.08271,-1,42.9692,1.71547,2.07324,1,91.5453
173659,107253220,58.2853,1.75434,-1.94389,-1,35.0744,1.57537,1.7839,1,86.9502
173659,106435643,16.4463,1.3882,-1.27901,1,35.7235,-1.0048,0.862295,-1,84.3768
173659,106606395,40.5655,-2.19694,-0.595945,1,36.5158,-0.619999,2.42327,-1,102.059
173659,107216734,34.0424,2.09737,-1.44645,-1,42.4149,1.22386,1.95105,1,82.7959
173659,107356006,57.2025,0.112434,-0.547877,1,20.4679,0.978827,1.84643,-1,70.672
173659,107750974,29.8625,0.771603,-2.84527,-1,46.1087,-0.435492,-0.211089,1,86.1554
173659,108199575,26.585,0.659509,-2.60407,1,40.0088,2.46834,0.289668,-1,93.425
173659,109189271,49.7693,1.88,0.425683,1,48.1409,1.59692,-2.74389,-1,98.8694
173659,107915874,8.30642,0.685397,2.14692,-1,24.6496,-2.23568,-2.98991,1,60.3557
173659,108704762,28.995,2.2348,-1.22084,1,13.7987,-0.386326,0.359262,-1,74.4196
173659,108975912,72.269,-1.93054,-2.58504,-1,39.7507,-2.37797,1.6439,1,94.8737
173659,108334605,39.6994,0.386678,0.459663,-1,33.9884,-1.13427,-2.23483,1,94.358
173659,108897077,7.97519,1.5976,-2.93336,-1,36.3609,-2.2131,1.55161,1,115.062
173659,109008557,37.2535,-0.205921,-2.45815,-1,36.9579,1.20553,0.697005,1,93.4696
173659,107955713,43.4203,0.822153,3.05936,1,45.0067,0.600846,-0.0856083,-1,88.9545
173659,108367017,42.1747,0.313539,-0.216399,-1,31.3191,-1.05009,-3.05423,1,89.575
173659,108401881,40.0922,-2.41202,2.5375,-1,31.7999,-1.57455,-0.705004,1,77.6815
173659,108615049,41.5903,0.206739,0.637992,1,40.6159,-1.16766,-2.42217,-1,102.331
173659,108898006,6.95201,-1.28415,1.5796,1,31.8293,2.32492,-1.6981,-1,92.8258
173659,108487424,28.8795,1.07334,2.25127,-1,31.9264,2.38178,-1.07645,1,73.9808
173659,108558400,47.1774,1.6752,2.78806,1,44.3603,2.23188,-0.30909,-1,95.0397
173659,109081050,50.6943,0.0689891,2.55963,1,34.2388,-0.512846,-0.598087,-1,86.8721
173659,109155474,41.709,1.71492,-2.40996,1,48.6526,2.31448,1.22167,-1,91.6022
173659,108249461,51.3164,0.961724,-0.31352,-1,57.2151,1.2588,2.64481,1,109.119
173659,108812225,35.5898,-1.09896,-2.82678,1,49.1104,-1.72555,0.361598,-1,87.7295
173659,108032908,32.1084,-0.6555,1.66054,-1,29.7911,1.34311,-1.52012,1,95.391
173659,108961731,14.9741,-0.0693603,3.05661,1,21.9103,-2.4326,-0.179899,-1,64.5766
173659,108841670,40.7338,1.07137,2.07466,-1,64.1212,1.86097,-2.1205,1,97.5788
173659,108860934,51.7754,1.92945,-2.11061,-1,41.7646,2.38028,1.32985,1,94.3652
173659,108945846,38.7164,0.479345,1.97745,1,44.0095,1.47986,-1.14371,-1,93.1
173659,109437311,45.6334,-1.14728,0.0374113,1,43.5629,-1.31014,-3.0906,-1,89.466
173659,109408359,34.8069,0.665543,1.29281,1,45.1339,1.6838,-1.70333,-1,89.5837
173659,110063607,40.9506,1.20769,1.59877,-1,45.3704,0.592463,-1.84888,1,89.3577
173659,109473026,71.6097,-1.07584,2.85498,-1,11.6361,0.492789,-0.443666,1,76.2841
173659,110541354,30.9293,1.16535,2.48385,1,35.3999,-0.675479,-0.461094,-1,96.0264
173659,109522107,20.2467,0.817625,-1.0135,-1,24.6117,-2.24806,-1.7804,1,99.9691
173659,109793347,31.6579,0.769167,-1.48598,1,35.8033,-0.432608,1.66655,-1,79.859
173659,110540779,36.6018,-0.0940347,0.601233,1,37.7381,-1.35763,-2.57023,-1,89.6599
173659,110129573,43.1976,1.3962,-2.89399,1,12.3192,-1.77527,0.826563,-1,116.624
173659,110173976,42.8824,1.00958,-2.53068,1,44.1702,0.772338,0.631165,-1,87.6518
173659,109893481,52.9044,-2.20927,-1.12049,1,48.6508,-2.2033,2.04321,-1,101.46
173659,109664946,46.1689,1.24013,3.01533,1,41.0296,0.426308,0.181523,-1,93.4052
173659,110116170,34.0442,-2.35666,-0.856541,1,34.4532,-1.17052,0.751497,-1,65.4694
173659,110281386,47.4807,-1.79206,2.16178,1,45.4256,-2.06661,-1.00254,-1,93.7542
173659,110494954,54.2219,-2.4008,0.408495,-1,17.904,-0.958994,-2.83132,1,79.1619
173659,110117013,41.5992,0.645532,2.92243,-1,47.9669,1.63367,-0.397115,1,100.153
173659,110257601,25.689,-1.11227,-0.743925,-1,43.2073,-2.18682,2.60435,1,76.1731
173659,109391734,11.2387,0.906077,-1.74694,-1,32.0284,-2.42355,-0.379251,1,99.6017
173659,109828150,29.723,0.779222,1.12362,1,29.1292,-1.53121,-1.66453,-1,102.16
173659,109945094,19.5691,-1.17913,0.550017,-1,21.0228,1.82247,-2.29491,1,95.3085
173659,110394478,35.1034,-2.46037,1.28956,-1,26.5103,-0.420483,-1.62033,1,95.3342
173659,110508726,10.3461,1.75327,0.283373,1,10.7849,-1.9434,2.73708,-1,68.362
173659,109889860,29.0978,-0.323607,-2.74753,-1,27.5843,1.67972,0.225401,1,87.4148
173659,109911956,41.1405,0.297291,3.0344,1,44.6911,-0.292787,-0.339051,-1,88.9665
173659,109939404,35.7472,-1.92071,0.485388,1,28.9137,-1.2954,-2.7143,-1,67.4413
173659,110363420,17.0671,-1.84775,-1.18469,-1,31.0227,0.84349,1.81939,1,94.3107
173659,109726420,54.3545,1.24686,2.07972,-1,45.5726,1.2625,-1.00426,1,99.5022
173659,109930180,33.5052,-1.44038,1.45541,1,17.4937,0.92276,-1.50189,-1,86.2252
173659,109818803,19.7217,0.772713,1.22077,1,57.0601,1.87327,-2.17712,-1,77.0327
173659,111369551,22.4498,-0.205318,2.62844,-1,40.0254,1.41229,-0.917495,1,79.7504
173659,111551743,15.4769,-0.0519646,1.49249,1,37.1586,2.06704,0.721286,-1,63.4887
173659,112306551,30.362,-1.31966,0.404988,-1,4.97923,2.23651,-0.688349,1,71.8403
173659,110946499,43.7649,-1.35763,-1.36541,-1,17.8178,0.299124,1.72538,1,76.1199
173659,111345307,25.7609,0.247999,-2.32667,1,26.758,-2.19071,0.721122,-1,96.5971
173659,111479122,21.8286,0.407283,1.01095,-1,25.1978,-2.10622,-2.22701,1,89.0582
173659,111611954,11.7461,-0.517461,0.975866,1,41.1164,-2.30337,-2.37168,-1,62.5083
173659,112143906,56.7032,-0.104492,1.58564,-1,28.5133,1.0395,-2.11449,1,91.2842
173659,112229226,40.9466,-1.06474,-0.574049,-1,40.0846,-2.01698,2.40627,1,90.1495
173659,111150914,20.5109,-0.50383,2.20785,1,15.1618,1.8182,-0.276384,-1,60.7762
173659,111269736,40.5054,0.656365,-1.70037,1,40.0152,-0.447429,1.28988,-1,92.897
173659,112120528,60.1386,-0.259394,3.09552,-1,16.5305,-2.17142,-0.832771,1,90.9832
173659,110908821,36.1745,-0.580383,1.19923,-1,23.4537,0.373647,-1.77766,1,64.8331
173659,111036261,27.9679,0.257523,2.08337,1,55.0462,0.956111,-1.05998,-1,83.3096
173659,111170613,32.6188,1.99793,-0.729133,1,27.5491,-0.419365,2.77971,-1,108.793
173659,111862517,6.71104,1.75012,2.86463,1,23.8026,-2.01191,-1.55209,-1,83.4947
173659,111832597,49.801,-0.594058,2.88244,1,45.7598,0.472702,-0.68846,-1,107.474
173659,112306045,46.9887,0.527982,1.69033,1,41.7773,0.193449,-1.3806,-1,89.8008
173659,111204465,29.1116,-0.808856,0.640378,1,16.4287,1.98589,-3.04052,-1,93.1328
173659,111436561,14.0972,-1.22468,2.64863,1,111.181,-2.55233,-0.203541,-1,96.6028
173659,111323697,45.556,0.517281,2.71752,1,46.5945,0.260191,-0.405699,-1,92.9031
173659,111584313,44.0972,-0.782626,-0.00120203,1,35.6118,0.665866,2.99612,-1,100.805
173659,111131965,48.8131,-1.23971,1.30112,-1,40.3101,-0.832227,-1.85846,1,90.5608
173659,111636837,45.1013,1.23036,-2.47011,-1,29.1286,-0.13102,0.505545,1,89.7426
173659,111813212,25.5838,0.715036,3.13073,-1,43.591,2.3657,0.0612466,1,90.8266
173659,111896204,30.34,-0.646698,-1.87464,1,34.4191,1.28184,1.19776,-1,97.0535
173659,110886164,4.53713,1.84471,0.887084,1,33.6256,-2.00878,2.17543,-1,84.3368
173659,111260492,40.7564,0.917285,1.51727,1,39.816,-0.22178,-1.635,-1,93.9896
173659,111566660,39.8425,-1.31995,-1.66146,1,25.0554,-0.23155,1.23215,-1,72.3604
173659,111996932,45.7751,-0.231234,-1.70588,1,40.0631,-0.601743,1.40107,-1,87.1092
173659,111981974,30.1847,0.494364,-0.355235,1,45.4038,1.87633,2.36629,-1,91.1326
173659,112155454,51.5676,-1.49719,-0.687888,1,18.5742,0.886755,2.59008,-1,111.249
173659,112987807,16.5737,-0.556926,-2.68111,1,32.6583,-2.25628,-0.152671,-1,62.8111
173659,113250759,33.6847,-2.53193,2.10179,-1,48.7558,-1.40876,-0.911775,1,94.0288
173659,113758231,117.171,0.159516,0.877296,-1,11.8689,-1.14233,-2.50919,1,90.4931
173659,112555103,54.4792,-2.06649,0.580129,1,24.6721,-1.32118,-2.50396,-1,78.4465
173659,113702211,20.6821,-2.21456,1.25949,1,18.8979,0.796652,-1.45055,-1,93.1032
173659,113070898,40.8694,-0.455643,-0.953912,1,51.4426,-0.479095,2.21619,-1,91.7014
173659,113543338,9.50486,0.49152,2.09088,-1,86.1951,-2.01551,0.192301,1,103.177
173659,112491528,45.512,-0.169298,2.65707,1,44.3379,-0.632384,-0.498696,-1,92.2591
173659,113332856,34.5868,-0.377967,-0.294477,-1,28.1956,1.44815,2.47153,1,89.5945
173659,113042245,42.5654,1.60464,-2.49609,-1,41.4031,1.13801,0.702457,1,86.223
173659,112890721,2.85141,2.1707,2.37565,-1,54.1021,-2.2639,-2.89248,1,113.343
173659,112381458,40.4436,0.302114,0.521849,1,41.1108,1.38381,-2.89905,-1,93.0831
173659,112610057,37.2427,0.955245,-0.695169,1,28.8921,-0.729362,2.07247,-1,89.4596
173659,113233921,46.8009,-2.00063,-2.8564,1,48.0674,-2.39732,0.340296,-1,96.6966
173659,113389014,49.5567,-0.632608,-0.250626,1,29.5507,-1.1358,3.01216,-1,78.8349
173659,112363392,32.706,1.46211,0.51647,1,32.1375,-0.132041,-2.39504,-1,86.232
173659,113530992,35.5263,-0.12669,-1.56876,1,42.1107,0.619939,1.577,-1,82.8104
173659,112330781,46.2931,-1.72143,2.37972,1,34.3761,-1.13017,-0.645582,-1,83.167
173659,112748805,48.9113,-2.2946,-0.44317,1,36.9787,-2.52415,2.79705,-1,85.5152
173659,112563556,38.0781,2.0384,-1.43427,1,43.2135,1.25751,1.55688,-1,87.1792
173659,112361556,45.8399,-1.43301,-0.68092,1,44.3756,-1.10601,2.49123,-1,91.4016
173659,112485740,45.6812,0.375178,-2.26115,1,90.0634,0.230422,-0.608665,-1,94.7955
173659,112546924,14.219,-0.207862,-2.97216,1,40.6102,-2.25442,0.302233,-1,75.4276
173659,112936804,73.9652,-1.42913,0.781799,-1,56.451,-1.98926,-0.337732,1,77.805
173659,112846806,23.3933,0.333996,-1.54638,-1,116.022,1.29529,2.26022,1,111.388
173659,112787934,45.8374,1.67119,-1.98449,1,33.3801,0.412415,1.65243,-1,92.2732
173659,113279414,47.2841,-1.15688,-0.350305,1,40.8084,-1.80751,2.88086,-1,92.4605
173659,113481334,29.1385,-0.957282,-1.13444,1,40.8302,0.660216,1.87346,-1,92.6879
173659,113530038,67.6179,-0.876877,1.86996,1,21.6995,-1.99241,0.667192,-1,62.4663
173659,113592358,37.247,-0.979023,2.116,-1,57.0047,-1.73608,-0.00704885,1,88.0365
173659,113997551,39.4489,1.37743,2.49102,-1,45.3405,2.42531,-0.676899,1,96.4561
173659,114359319,33.667,0.875597,-2.8855,-1,40.407,-0.486384,0.284683,1,91.5366
173659,114572895,38.3458,2.35936,-0.600684,-1,52.1246,1.91333,2.98,1,89.555
173659,114770575,36.5964,1.41343,-0.575429,-1,43.2388,2.23158,2.58056,1,86.3066
173659,113933599,21.6866,1.135,0.590711,1,19.7097,-0.825414,-2.44044,-1,62.8141
173659,114771815,9.41019,0.99987,0.852116,1,28.7171,-2.1878,0.355591,-1,78.0014
173659,114938199,43.0772,-1.65391,-0.0545513,1,44.3076,-1.29961,2.9611,-1,88.5803
173659,115185495,31.4749,0.329721,-1.03349,1,17.1118,2.35025,1.13276,-1,68.8317
173659,115233895,28.4422,-0.22628,-0.09728,1,24.2168,2.01845,2.97603,-1,89.1512
173659,114054107,27.1962,-0.287944,2.84797,1,26.9946,-2.37414,0.171065,-1,85.5382
173659,114094067,51.9185,-0.840554,-0.992495,-1,20.4341,1.63311,1.44351,1,119.554
173659,114794899,40.8787,0.877428,-0.986413,-1,46.8799,1.70081,1.74074,1,93.3562
173659,114276586,18.2933,0.97145,0.114164,-1,37.9364,-1.54646,-2.3739,1,98.8184
173659,113998760,20.2091,-0.281401,-2.04849,1,26.9366,2.1989,0.53364,-1,86.4331
173659,114333744,34.1115,-0.427646,0.964059,-1,34.6323,1.33456,-1.4333,1,93.9286
173659,114724720,7.26829,1.94381,-1.91906,1,21.1044,-2.21207,2.48856,-1,99.4091
173659,114162501,39.5014,-0.742753,1.01212,-1,34.4228,-2.09466,-2.03146,1,91.1779
173659,113977200,40.5883,-0.274724,2.71602,-1,40.7698,-1.87238,-0.256598,1,108.509
173659,114047280,22.4558,1.12531,1.02604,1,71.209,2.34024,-1.93963,-1,94.9325
173659,114321256,25.3646,0.89044,-0.632259,1,64.3659,1.01913,2.54408,-1,80.9665
173659,115126466,33.9926,0.109921,1.02806,-1,27.9629,0.26794,-1.76015,1,60.8969
173659,114234281,18.5863,0.0329794,2.62277,1,29.7878,-2.36397,-0.403813,-1,85.0568
173659,114713537,18.5648,0.365798,0.262913,1,80.4557,0.212726,-2.70128,-1,77.2189
173659,115028697,36.0874,-0.827601,3.08318,1,58.6533,-1.32392,0.397106,-1,92.5588
173659,115236745,40.1475,1.37033,2.48583,-1,48.4284,1.23753,-0.662683,1,88.3819
173659,114271313,36.104,1.03697,2.01133,-1,29.3419,-0.203771,-0.834294,1,77.4364
173659,115048401,43.6898,1.17972,-2.61723,-1,47.969,1.55295,0.526729,1,93.1577
173659,114585141,51.788,-0.132229,-3.14029,1,44.5273,-0.257725,0.482586,-1,93.4685
173659,114806629,34.5694,0.473733,0.475056,-1,39.2462,-0.840178,-3.00181,1,89.3025
173659,114339990,22.0914,0.42058,0.602534,1,55.9124,0.431629,-2.40609,-1,70.1361
173659,113847523,9.17334,2.10032,-2.47387,1,50.4073,-0.77265,1.60773,-1,93.5481
173659,114444667,57.162,-0.589866,-1.86508,1,38.7779,-0.733073,1.14149,-1,94.1896
173659,115200116,24.9178,-0.0651975,0.479401,-1,33.4417,-2.1984,-2.32881,1,93.3171
173659,114774332,35.9343,2.13147,-0.215103,-1,29.7424,0.45754,-2.95539,1,88.7017
173659,114863972,36.7365,-0.494125,0.181511,-1,58.7681,-0.725829,-2.40299,1,89.9961
173659,115229684,35.4067,0.469531,-0.60242,-1,32.8705,-1.13382,2.57337,1,91.3475
173659,114110950,10.5713,0.527803,-1.83241,-1,51.3576,-2.38234,-2.68136,1,96.3313
173659,114430934,14.6909,-0.770403,1.09616,1,54.1502,1.71823,-1.83895,-1,105.854
173659,115053102,42.1783,0.991277,1.7541,-1,15.1609,-0.958743,-1.84384,1,75.721
173659,116241938,41.7206,1.94292,0.67798,1,40.255,0.951934,-2.46424,-1,92.2316
173659,116413418,30.4385,0.0732003,1.8928,1,23.6714,2.32647,-2.0754,-1,88.94
173659,116545146,49.0117,-0.29813,1.6177,1,35.9004,0.210814,-1.40045,-1,86.47
173659,116502258,41.2241,1.29819,2.10839,1,40.5403,2.28696,-0.741677,-1,91.1884
173659,115434611,26.6506,2.33632,-1.24524,-1,37.3246,1.85814,1.49756,1,63.6758
173659,115768215,48.0174,-0.371062,0.905267,1,39.6293,0.350206,-2.23681,-1,92.9795
173659,115937064,50.7641,-0.656359,-1.32712,1,45.3042,-2.0243,1.8478,-1,119.226
173659,116366368,32.1143,1.75889,-0.712512,-1,11.2206,-0.844713,2.83731,1,74.5465
173659,116251426,24.703,0.356798,2.79647,1,39.4552,1.7716,-0.197522,-1,78.5896
173659,115632653,40.3073,-0.945645,-0.274859,1,43.6666,-1.81167,2.9529,-1,91.8255
173659,115622509,37.2342,0.886915,2.81534,-1,35.519,-0.325085,-0.449711,1,86.3854
173659,115694317,35.8502,-0.172263,-1.94122,1,37.7915,1.35896,0.759607,-1,94.9117
173659,116006957,42.9302,-0.70817,-0.82008,1,45.0365,0.0522138,2.43229,-1,94.2486
173659,116646197,44.0103,-0.622191,0.78364,1,40.2127,-1.55588,-2.02668,-1,92.4385
173659,115460968,56.5012,1.81581,-1.11583,-1,23.6969,1.82526,2.26695,1,72.6514
173659,115590992,28.8323,0.888061,-2.53671,1,29.2881,-0.493733,0.619963,-1,72.549
173659,116755272,44.1539,0.494102,-0.159158,1,45.7397,0.263106,-3.0699,-1,89.8858
173659,115778185,32.4309,2.14145,2.09219,-1,64.3383,2.41856,-0.942231,1,92.106
173659,115610020,35.229,-1.64879,-1.47055,-1,50.1035,-1.36694,2.18052,1,82.1777
173659,116158124,14.0416,1.24452,2.52708,-1,40.3835,-1.8871,-0.168189,1,118.488
173659,116120238,49.1954,1.3212,1.22524,1,38.9558,0.920954,-2.10065,-1,88.9494
173659,116128350,19.548,1.52365,-0.436858,1,25.3708,-0.99341,2.55596,-1,84.6571
173659,115936516,28.4828,-1.40445,-2.41494,-1,46.0038,-2.10524,0.652881,1,76.8401
173659,115907069,40.7768,1.02691,2.6105,1,18.9972,-0.278052,-0.41926,-1,67.8693
173659,116538555,18.8343,0.560247,1.98546,-1,28.2589,-1.65226,0.188009,1,71.8426
173659,115871734,16.794,0.775588,-3.025,1,77.2444,-0.524679,-0.142322,-1,87.3079
173659,116134110,38.1044,-0.428545,-0.444375,1,17.4841,2.02382,-2.48849,-1,91.6701
173659,117401043,6.41127,-0.0210177,1.76354,-1,85.8628,2.27784,2.8421,1,70.8474
173659,116856991,49.3363,1.67808,1.7586,-1,3.19419,-1.53749,-1.28197,1,65.1662
173659,116901999,6.5484,-1.03031,-2.92249,1,114.463,-2.38082,0.381379,-1,67.5755
173659,117213879,49.3418,0.0302617,-1.78091,1,30.0739,-2.13407,-1.5821,-1,100.916
173659,117645855,48.1486,2.32627,-2.05921,1,46.7631,2.13368,1.08183,-1,95.342
173659,117905255,42.7621,-2.18748,-0.991953,-1,38.7542,-1.55883,2.18577,1,85.4603
173659,117528025,39.6227,-1.91656,1.24986,-1,41.7459,-1.09032,-1.96429,1,88.3322
173659,117700210,38.7547,1.32299,0.42505,1,29.0112,1.52263,-2.70151,-1,67.3942
173659,116855109,36.2979,-0.157613,-2.61574,-1,34.9017,-1.78528,0.757421,1,95.7375
173659,117574353,24.3925,-0.641518,2.73572,-1,50.0696,-2.27801,0.876843,1,84.8871
173659,118155425,2.66787,0.22295,2.6368,-1,77.233,-2.52951,-0.199435,1,60.3096
173659,117214616,16.4635,1.77961,-3.11514,-1,58.9114,2.26736,-0.0380583,1,64.1162
173659,117105044,27.5032,-0.0247002,-1.82716,1,29.1301,2.01543,1.60759,-1,88.32
173659,117794660,4.77463,-0.735384,-1.9262,-1,52.5702,1.99747,1.31236,1,66.1481
173659,117592324,41.8668,0.670033,-2.30476,-1,46.1123,0.991197,0.885186,1,88.9867
173659,117973828,10.2507,0.360593,0.29979,-1,31.2104,-2.14193,2.48478,1,65.5921
173659,118190957,31.9881,-1.4397,-0.329912,-1,25.5347,0.637665,2.09845,1,88.649
173659,117211163,29.7121,-2.32171,0.862908,-1,3.61282,1.98655,-2.26276,1,90.5152
173659,117374491,53.7488,-1.15987,-1.29486,1,36.7189,0.306442,1.08431,-1,108.913
173659,117800611,33.1667,-0.609938,1.41427,-1,38.9197,-2.16469,-2.30281,1,92.4621
173659,117453518,29.862,2.05409,-2.32276,-1,13.3486,-0.539668,1.21306,1,78.0982
173659,118403739,67.1646,0.244292,0.659264,1,32.9526,1.25595,2.97062,-1,99.3885
173659,119006027,42.3628,2.08055,2.96838,-1,38.5585,1.23741,-0.476859,1,87.2694
173659,118343378,51.6955,-1.63036,0.299985,-1,39.4703,-2.05799,-2.79962,1,92.3959
173659,118269759,14.7258,1.76675,-1.82558,-1,34.068,-0.614883,1.16029,1,80.4177
173659,119062367,23.2142,1.47855,0.995101,1,52.439,0.462068,-2.56563,-1,77.6433
173659,119266071,42.2001,-0.604417,3.10225,1,48.6694,-0.397149,-0.0484984,-1,91.1252
173659,119618983,17.2211,1.14293,-2.92907,1,27.9566,-1.11591,0.216257,-1,74.9769
173659,118272096,38.2393,-0.880546,-0.433706,-1,40.0494,-2.12653,2.0724,1,90.7163
173659,119628008,51.4004,-0.258354,2.01591,-1,39.2066,-0.831539,-0.977518,1,93.2587
173659,118356320,44.9793,1.02792,-0.956577,1,36.865,1.73759,2.40089,-1,86.1766
173659,118486376,25.059,2.33828,0.703762,1,25.282,-0.056413,-2.31364,-1,90.8943
173659,118683749,46.2514,-1.31874,-2.863,1,46.6039,-1.71748,0.277851,-1,94.7062
173659,118317506,27.2586,-0.157738,0.27637,-1,35.9323,-2.11899,-2.63682,1,94.9111
173659,118342474,28.7723,-1.85876,-1.62399,1,13.2031,0.946389,1.59057,-1,84.024
173659,119275921,32.7571,0.535996,1.79197,1,24.9884,-0.889736,-1.12874,-1,72.1106
173659,118470685,40.6338,-0.810929,2.87919,1,44.8814,-0.0475312,-0.215195,-1,91.6852
173659,118723628,5.66618,0.647141,-1.10692,-1,46.4873,-2.40522,2.43411,1,77.9284
173659,118840012,42.7942,0.985075,-0.458263,1,21.9499,2.13755,-3.03758,-1,69.714
173659,119510118,20.0109,-1.29098,-2.26223,-1,25.1994,0.97284,0.880597,1,76.8883
173659,118866638,33.6554,0.139329,-0.619425,1,43.3592,1.62619,-2.51827,-1,87.8915
173659,119341238,15.8391,0.412002,2.50964,-1,35.7654,-1.7856,-0.784308,1,79.2661
173659,119174452,44.0283,0.700353,-1.40477,-1,44.4258,0.470366,1.6956,1,89.0199
173659,119446020,36.7329,-0.809746,1.38311,1,50.1304,-1.74433,-1.62444,-1,95.1926
173659,118598675,31.3158,-0.320841,1.00297,1,23.4876,0.740956,-1.92443,-1,61.7953
173659,119184067,8.24737,-0.332562,2.00824,-1,72.6739,1.75698,-2.68395,1,70.2993
173659,119580211,58.7349,0.782382,-2.75222,-1,36.0767,0.965329,0.282972,1,92.32
173659,120587762,46.699,-0.319249,-0.47907,1,42.8991,-0.368186,2.67978,-1,89.541
173659,119828339,56.79,0.208484,-1.48971,-1,34.6486,1.59098,0.117903,1,92.0848
173659,119991251,46.7876,0.120773,-2.81347,-1,40.6673,-0.474119,0.482993,1,90.8781
173659,120066371,8.99201,-1.09922,-1.99432,-1,27.485,1.99548,1.4417,1,77.0801
173659,121106347,31.0506,1.21415,-1.21737,1,13.7917,-0.683826,1.63856,-1,61.183
173659,120516167,41.9455,-1.87676,-1.53498,1,42.2309,-2.46816,1.5956,-1,87.8816
173659,120516727,78.9831,-2.5367,-2.78481,-1,2.22997,0.779481,-2.12833,1,67.6801
173659,121022847,9.72421,-1.4656,0.00723813,1,31.4798,0.963388,-2.8771,-1,63.9742
173659,119825000,15.1084,1.47189,-1.14277,-1,18.9499,-1.78764,2.19242,1,89.5956
173659,120681112,40.3092,0.447952,-1.13401,-1,39.7236,-0.515353,1.8654,1,89.314
173659,121137816,29.7841,-0.280144,-1.90745,-1,28.5499,-2.53156,1.27395,1,99.3377
173659,119784021,15.7378,0.693915,-2.35083,1,24.4871,-2.40953,0.203312,-1,96.1398
